Data,Vacinados
21/01/2021 07:28,23335
21/01/2021 07:35,23499
21/01/2021 07:35,23499
21/01/2021 07:42,23574
21/01/2021 07:42,23574
21/01/2021 07:49,23632
21/01/2021 07:56,23806
21/01/2021 07:56,23806
21/01/2021 08:10,24086
21/01/2021 08:17,24203
21/01/2021 08:17,24203
21/01/2021 08:24,24280
21/01/2021 08:31,24496
21/01/2021 08:31,24496
21/01/2021 08:38,24593
21/01/2021 08:46,24812
21/01/2021 08:46,24812
21/01/2021 08:52,24914
21/01/2021 11:54,30777
21/01/2021 11:54,30777
21/01/2021 12:01,31447
21/01/2021 12:08,31474
21/01/2021 12:08,31474
21/01/2021 12:15,32009
21/01/2021 12:22,32248
21/01/2021 12:22,32248
21/01/2021 12:29,32475
21/01/2021 12:29,32475
21/01/2021 12:29,32475
21/01/2021 12:50,33372
21/01/2021 12:57,33480
21/01/2021 12:57,33480
21/01/2021 14:56,38856
21/01/2021 14:56,38856
21/01/2021 15:03,39197
21/01/2021 15:10,39808
21/01/2021 15:10,39808
21/01/2021 15:17,39973
21/01/2021 15:24,40449
21/01/2021 15:31,41141
21/01/2021 15:31,41141
21/01/2021 15:38,41430
21/01/2021 15:38,41430
21/01/2021 15:52,42494
21/01/2021 15:52,42494
21/01/2021 15:59,42910
21/01/2021 16:06,43251
21/01/2021 16:06,43251
21/01/2021 16:13,43888
21/01/2021 16:20,44543
21/01/2021 16:20,44543
21/01/2021 16:34,44938
21/01/2021 16:34,44938
21/01/2021 16:34,44938
21/01/2021 16:47,46239
21/01/2021 16:55,46682
21/01/2021 16:55,46682
21/01/2021 16:55,46682
21/01/2021 17:09,47214
21/01/2021 17:09,47214
21/01/2021 17:16,47630
21/01/2021 17:23,47849
21/01/2021 17:23,47849
21/01/2021 17:30,48203
21/01/2021 17:37,48535
21/01/2021 17:37,48535
21/01/2021 17:44,48707
21/01/2021 17:51,49172
21/01/2021 17:58,49346
21/01/2021 17:58,49346
21/01/2021 18:05,49614
21/01/2021 18:12,49968
21/01/2021 18:19,50175
21/01/2021 18:26,50557
21/01/2021 18:33,50661
21/01/2021 18:33,50661
21/01/2021 18:33,50661
21/01/2021 18:33,50661
21/01/2021 18:54,51442
21/01/2021 18:54,51442
21/01/2021 19:01,51819
21/01/2021 19:08,51931
21/01/2021 19:08,51931
21/01/2021 19:08,51931
21/01/2021 19:22,52470
21/01/2021 19:22,52470
21/01/2021 19:29,52594
21/01/2021 19:36,52925
21/01/2021 19:36,52925
21/01/2021 19:43,52973
21/01/2021 19:50,53310
21/01/2021 19:50,53310
21/01/2021 19:57,53414
21/01/2021 23:06,55030
21/01/2021 23:13,55037
21/01/2021 23:20,55045
21/01/2021 23:27,55054
21/01/2021 23:34,55060
21/01/2021 23:34,55060
21/01/2021 23:34,55060
21/01/2021 23:41,55069
21/01/2021 23:55,55080
21/01/2021 23:55,55080
21/01/2021 23:55,55080
22/01/2021 00:09,55091
22/01/2021 00:16,55099
22/01/2021 00:16,55099
22/01/2021 00:23,55104
22/01/2021 00:30,55120
22/01/2021 00:30,55120
22/01/2021 00:37,55129
22/01/2021 00:44,55134
22/01/2021 00:44,55134
22/01/2021 00:51,55147
22/01/2021 00:58,55153
22/01/2021 00:58,55153
22/01/2021 01:05,55158
22/01/2021 01:12,55164
22/01/2021 01:12,55164
22/01/2021 01:26,55175
22/01/2021 01:26,55175
22/01/2021 01:33,55179
22/01/2021 01:40,55190
22/01/2021 01:47,55195
22/01/2021 01:47,55195
22/01/2021 01:54,55199
22/01/2021 01:54,55199
22/01/2021 02:01,55206
22/01/2021 02:01,55206
22/01/2021 02:12,55213
22/01/2021 02:12,55213
22/01/2021 02:22,55218
22/01/2021 02:22,55218
22/01/2021 02:22,55218
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 02:37,110456
22/01/2021 07:55,56658
22/01/2021 07:55,56658
22/01/2021 08:05,56748
22/01/2021 08:05,56748
22/01/2021 08:12,56919
22/01/2021 08:12,56919
22/01/2021 08:19,57013
22/01/2021 08:26,57245
22/01/2021 08:33,57268
22/01/2021 08:33,57268
22/01/2021 08:40,57329
22/01/2021 08:47,57356
22/01/2021 08:54,57376
22/01/2021 08:54,57376
22/01/2021 09:08,57483
22/01/2021 09:08,57483
22/01/2021 09:08,57483
22/01/2021 09:15,57866
22/01/2021 09:15,57866
22/01/2021 09:29,58583
22/01/2021 09:29,58583
22/01/2021 09:36,59343
22/01/2021 09:43,59718
22/01/2021 09:43,59718
22/01/2021 09:43,59718
22/01/2021 09:43,59718
22/01/2021 10:02,61169
22/01/2021 10:02,61169
22/01/2021 10:11,62219
22/01/2021 10:18,62557
22/01/2021 10:25,63331
22/01/2021 10:32,63662
22/01/2021 10:32,63662
22/01/2021 10:39,64172
22/01/2021 10:46,65071
22/01/2021 10:46,65071
22/01/2021 10:53,65544
22/01/2021 10:53,65544
22/01/2021 11:07,66852
22/01/2021 11:07,66852
22/01/2021 11:14,67260
22/01/2021 11:14,67260
22/01/2021 12:45,74501
22/01/2021 12:52,74789
22/01/2021 12:59,75108
22/01/2021 12:59,75108
22/01/2021 12:59,75108
22/01/2021 12:59,75108
22/01/2021 13:13,75482
22/01/2021 13:20,75604
22/01/2021 13:27,75857
22/01/2021 13:27,75857
22/01/2021 13:40,76028
22/01/2021 13:40,76028
22/01/2021 13:40,76028
22/01/2021 13:55,76257
22/01/2021 13:55,76257
22/01/2021 14:02,76566
22/01/2021 14:02,76566
22/01/2021 14:13,77868
22/01/2021 14:16,77967
22/01/2021 14:23,78510
22/01/2021 14:23,78510
22/01/2021 14:30,79137
22/01/2021 14:37,80043
22/01/2021 14:44,80599
22/01/2021 14:44,80599
